season,team_abb,player_code,games_with_box,games_played,games_dnp,minutes_total,minutes_avg
2024,CHI,CHI24_P119,4,2,2,15,7.5
2024,CHI,CHI24_P120,3,2,1,12,6
2024,CHI,CHI24_P121,3,2,1,11,5.5
2024,CHI,CHI24_P122,4,2,2,10,5
2024,CHI,CHI24_P123,4,2,2,8,4
2024,CHI,CHI24_P124,2,1,1,32,32
2024,CHI,CHI24_P125,1,1,0,28,28
2024,CHI,CHI24_P126,1,1,0,23,23
2024,CHI,CHI24_P127,1,1,0,21,21
2024,CHI,CHI24_P128,1,1,0,19,19
2024,CHI,CHI24_P129,4,1,3,18,18
2024,CHI,CHI24_P130,2,1,1,18,18
2024,CHI,CHI24_P131,2,1,1,17,17
2024,CHI,CHI24_P132,1,1,0,17,17
2024,CHI,CHI24_P133,2,1,1,16,16
2024,CHI,CHI24_P134,1,1,0,15,15
2024,CHI,CHI24_P135,1,1,0,15,15
2024,CHI,CHI24_P136,1,1,0,13,13
2024,CHI,CHI24_P137,1,1,0,13,13
2024,CHI,CHI24_P138,4,1,3,13,13
2024,CHI,CHI24_P139,1,1,0,10,10
2024,CHI,CHI24_P140,1,1,0,9,9
2024,CHI,CHI24_P141,1,1,0,8,8
2024,CHI,CHI24_P142,2,1,1,7,7
2024,CHI,CHI24_P143,1,1,0,7,7
2024,CHI,CHI24_P144,1,1,0,6,6
2024,CHI,CHI24_P145,1,1,0,6,6
2024,CHI,CHI24_P146,2,1,1,4,4
2024,CHI,CHI24_P147,2,1,1,4,4
2024,CHI,CHI24_P148,1,1,0,3,3
2024,CHI,CHI24_P149,4,1,3,3,3
2024,CHI,CHI24_P150,1,1,0,3,3
2024,CHI,CHI24_P151,1,1,0,2,2
2024,CHI,CHI24_P152,3,1,2,2,2
2024,CHI,CHI24_P153,1,1,0,2,2
2024,CHI,CHI24_P154,1,1,0,1,1
2024,CHI,CHI24_P155,1,0,1,0,NA
2024,CHI,CHI24_P156,1,0,1,0,NA
2024,CHI,CHI24_P157,3,0,3,0,NA
2024,CHI,CHI24_P158,1,0,1,0,NA
2024,CHI,CHI24_P159,2,0,2,0,NA
2024,CHI,CHI24_P160,3,0,3,0,NA
2024,CHI,CHI24_P161,2,0,2,0,NA
2024,CHI,CHI24_P162,4,0,4,0,NA
2024,CHI,CHI24_P163,3,0,3,0,NA
2024,CHI,CHI24_P164,3,0,3,0,NA
2024,CHI,CHI24_P165,4,0,4,0,NA
2025,CHI,CHI25_P01,47,47,0,1129,24.02127659574468
2025,CHI,CHI25_P02,47,47,0,1015,21.595744680851062
2025,CHI,CHI25_P03,47,47,0,865,18.404255319148938
2025,CHI,CHI25_P04,47,46,1,947,20.58695652173913
2025,CHI,CHI25_P05,47,45,2,758,16.844444444444445
2025,CHI,CHI25_P06,43,43,0,1165,27.093023255813954
2025,CHI,CHI25_P07,47,37,10,1037,28.027027027027028
2025,CHI,CHI25_P08,47,33,14,1008,30.545454545454547
2025,CHI,CHI25_P09,46,32,14,407,12.71875
2025,CHI,CHI25_P10,47,29,18,379,13.068965517241379
2025,CHI,CHI25_P11,20,19,1,350,18.42105263157895
2025,CHI,CHI25_P12,42,9,33,228,25.333333333333332
2025,CHI,CHI25_P13,24,7,17,51,7.285714285714286
2025,CHI,CHI25_P14,6,6,0,190,31.666666666666668
2025,CHI,CHI25_P15,6,6,0,180,30
2025,CHI,CHI25_P16,6,6,0,167,27.833333333333332
2025,CHI,CHI25_P17,6,6,0,96,16
2025,CHI,CHI25_P18,7,6,1,92,15.333333333333334
2025,CHI,CHI25_P19,5,5,0,155,31
2025,CHI,CHI25_P20,5,5,0,149,29.8
2025,CHI,CHI25_P21,5,5,0,134,26.8
2025,CHI,CHI25_P22,6,5,1,132,26.4
2025,CHI,CHI25_P23,5,5,0,132,26.4
2025,CHI,CHI25_P24,5,5,0,108,21.6
2025,CHI,CHI25_P25,5,5,0,78,15.6
2025,CHI,CHI25_P26,5,5,0,48,9.6
2025,CHI,CHI25_P27,5,5,0,48,9.6
2025,CHI,CHI25_P28,4,4,0,137,34.25
2025,CHI,CHI25_P29,4,4,0,134,33.5
2025,CHI,CHI25_P30,4,4,0,134,33.5
2025,CHI,CHI25_P31,5,4,1,126,31.5
2025,CHI,CHI25_P32,4,4,0,119,29.75
2025,CHI,CHI25_P33,4,4,0,112,28
2025,CHI,CHI25_P34,4,4,0,112,28
2025,CHI,CHI25_P35,4,4,0,109,27.25
2025,CHI,CHI25_P36,4,4,0,103,25.75
2025,CHI,CHI25_P37,4,4,0,101,25.25
2025,CHI,CHI25_P38,4,4,0,101,25.25
2025,CHI,CHI25_P39,4,4,0,100,25
2025,CHI,CHI25_P40,4,4,0,99,24.75
2025,CHI,CHI25_P41,4,4,0,98,24.5
2025,CHI,CHI25_P42,4,4,0,97,24.25
2025,CHI,CHI25_P43,5,4,1,94,23.5
2025,CHI,CHI25_P44,4,4,0,94,23.5
2025,CHI,CHI25_P45,4,4,0,92,23
2025,CHI,CHI25_P46,4,4,0,86,21.5
2025,CHI,CHI25_P47,4,4,0,84,21
2025,CHI,CHI25_P48,4,4,0,83,20.75
2025,CHI,CHI25_P49,4,4,0,75,18.75
2025,CHI,CHI25_P50,4,4,0,69,17.25
2025,CHI,CHI25_P51,5,4,1,65,16.25
2025,CHI,CHI25_P52,4,4,0,63,15.75
2025,CHI,CHI25_P53,4,4,0,56,14
2025,CHI,CHI25_P54,4,4,0,50,12.5
2025,CHI,CHI25_P55,4,4,0,49,12.25
2025,CHI,CHI25_P56,4,4,0,45,11.25
2025,CHI,CHI25_P57,4,4,0,43,10.75
2025,CHI,CHI25_P58,5,4,1,38,9.5
2025,CHI,CHI25_P59,4,4,0,36,9
2025,CHI,CHI25_P60,4,4,0,33,8.25
2025,CHI,CHI25_P61,5,4,1,29,7.25
2025,CHI,CHI25_P62,6,4,2,15,3.75
2025,CHI,CHI25_P63,3,3,0,106,35.333333333333336
2025,CHI,CHI25_P64,3,3,0,105,35
2025,CHI,CHI25_P65,3,3,0,97,32.333333333333336
2025,CHI,CHI25_P66,3,3,0,93,31
2025,CHI,CHI25_P67,3,3,0,92,30.666666666666668
2025,CHI,CHI25_P68,3,3,0,92,30.666666666666668
2025,CHI,CHI25_P69,3,3,0,90,30
2025,CHI,CHI25_P70,3,3,0,88,29.333333333333332
2025,CHI,CHI25_P71,3,3,0,87,29
2025,CHI,CHI25_P72,3,3,0,86,28.666666666666668
2025,CHI,CHI25_P73,3,3,0,86,28.666666666666668
2025,CHI,CHI25_P74,4,3,1,85,28.333333333333332
2025,CHI,CHI25_P75,3,3,0,83,27.666666666666668
2025,CHI,CHI25_P76,4,3,1,81,27
2025,CHI,CHI25_P77,4,3,1,78,26
2025,CHI,CHI25_P78,4,3,1,76,25.333333333333332
2025,CHI,CHI25_P79,4,3,1,73,24.333333333333332
2025,CHI,CHI25_P80,3,3,0,73,24.333333333333332
2025,CHI,CHI25_P81,4,3,1,72,24
2025,CHI,CHI25_P82,3,3,0,70,23.333333333333332
2025,CHI,CHI25_P83,3,3,0,66,22
2025,CHI,CHI25_P84,4,3,1,65,21.666666666666668
2025,CHI,CHI25_P85,4,3,1,64,21.333333333333332
2025,CHI,CHI25_P86,4,3,1,64,21.333333333333332
2025,CHI,CHI25_P87,3,3,0,63,21
2025,CHI,CHI25_P88,4,3,1,63,21
2025,CHI,CHI25_P89,3,3,0,63,21
2025,CHI,CHI25_P90,4,3,1,57,19
2025,CHI,CHI25_P91,5,3,2,55,18.333333333333332
2025,CHI,CHI25_P92,3,3,0,55,18.333333333333332
2025,CHI,CHI25_P93,4,3,1,53,17.666666666666668
2025,CHI,CHI25_P94,3,3,0,52,17.333333333333332
2025,CHI,CHI25_P95,3,3,0,52,17.333333333333332
2025,CHI,CHI25_P96,4,3,1,51,17
2025,CHI,CHI25_P97,4,3,1,48,16
2025,CHI,CHI25_P98,3,3,0,48,16
2025,CHI,CHI25_P99,4,3,1,46,15.333333333333334
2025,CHI,CHI25_P100,3,3,0,44,14.666666666666666
2025,CHI,CHI25_P101,4,3,1,41,13.666666666666666
2025,CHI,CHI25_P102,3,3,0,40,13.333333333333334
2025,CHI,CHI25_P103,3,3,0,38,12.666666666666666
2025,CHI,CHI25_P104,4,3,1,37,12.333333333333334
2025,CHI,CHI25_P105,4,3,1,36,12
2025,CHI,CHI25_P106,4,3,1,35,11.666666666666666
2025,CHI,CHI25_P107,3,3,0,32,10.666666666666666
2025,CHI,CHI25_P108,3,3,0,30,10
2025,CHI,CHI25_P109,3,3,0,29,9.666666666666666
2025,CHI,CHI25_P110,3,3,0,28,9.333333333333334
2025,CHI,CHI25_P111,3,3,0,24,8
2025,CHI,CHI25_P112,3,3,0,18,6
2025,CHI,CHI25_P113,4,3,1,10,3.3333333333333335
2025,CHI,CHI25_P114,4,2,2,74,37
2025,CHI,CHI25_P115,2,2,0,72,36
2025,CHI,CHI25_P116,3,2,1,71,35.5
2025,CHI,CHI25_P117,3,2,1,69,34.5
2025,CHI,CHI25_P118,2,2,0,64,32
2025,CHI,CHI25_P119,2,2,0,64,32
2025,CHI,CHI25_P120,5,2,3,59,29.5
2025,CHI,CHI25_P121,3,2,1,54,27
2025,CHI,CHI25_P122,2,2,0,48,24
2025,CHI,CHI25_P123,4,2,2,48,24
2025,CHI,CHI25_P124,3,2,1,48,24
2025,CHI,CHI25_P125,3,2,1,47,23.5
2025,CHI,CHI25_P126,2,2,0,44,22
2025,CHI,CHI25_P127,6,2,4,42,21
2025,CHI,CHI25_P128,2,2,0,41,20.5
2025,CHI,CHI25_P129,2,2,0,39,19.5
2025,CHI,CHI25_P130,3,2,1,36,18
2025,CHI,CHI25_P131,4,2,2,35,17.5
2025,CHI,CHI25_P132,4,2,2,30,15
2025,CHI,CHI25_P133,2,2,0,29,14.5
2025,CHI,CHI25_P134,3,2,1,22,11
2025,CHI,CHI25_P135,2,2,0,21,10.5
2025,CHI,CHI25_P136,3,2,1,20,10
2025,CHI,CHI25_P137,3,2,1,19,9.5
2025,CHI,CHI25_P138,3,2,1,18,9
2025,CHI,CHI25_P139,2,2,0,18,9
2025,CHI,CHI25_P140,3,2,1,18,9
2025,CHI,CHI25_P141,2,2,0,15,7.5
2025,CHI,CHI25_P142,2,2,0,13,6.5
2025,CHI,CHI25_P143,3,2,1,12,6
2025,CHI,CHI25_P144,3,2,1,12,6
2025,CHI,CHI25_P145,5,1,4,32,32
2025,CHI,CHI25_P146,1,1,0,31,31
2025,CHI,CHI25_P147,3,1,2,30,30
2025,CHI,CHI25_P148,2,1,1,29,29
2025,CHI,CHI25_P149,1,1,0,29,29
2025,CHI,CHI25_P150,3,1,2,28,28
2025,CHI,CHI25_P151,1,1,0,23,23
2025,CHI,CHI25_P152,1,1,0,22,22
2025,CHI,CHI25_P153,1,1,0,22,22
2025,CHI,CHI25_P154,1,1,0,21,21
2025,CHI,CHI25_P155,1,1,0,21,21
2025,CHI,CHI25_P156,2,1,1,19,19
2025,CHI,CHI25_P157,1,1,0,18,18
2025,CHI,CHI25_P158,1,1,0,18,18
2025,CHI,CHI25_P159,1,1,0,17,17
2025,CHI,CHI25_P160,3,1,2,16,16
2025,CHI,CHI25_P161,1,1,0,16,16
2025,CHI,CHI25_P162,1,1,0,16,16
2025,CHI,CHI25_P163,1,1,0,15,15
2025,CHI,CHI25_P164,2,1,1,15,15
2025,CHI,CHI25_P165,1,1,0,14,14
2025,CHI,CHI25_P166,1,1,0,14,14
2025,CHI,CHI25_P167,1,1,0,13,13
2025,CHI,CHI25_P168,4,1,3,12,12
2025,CHI,CHI25_P169,4,1,3,12,12
2025,CHI,CHI25_P170,1,1,0,12,12
2025,CHI,CHI25_P171,1,1,0,11,11
2025,CHI,CHI25_P172,1,1,0,10,10
2025,CHI,CHI25_P173,2,1,1,8,8
2025,CHI,CHI25_P174,1,1,0,8,8
2025,CHI,CHI25_P175,3,1,2,8,8
2025,CHI,CHI25_P176,1,1,0,5,5
2025,CHI,CHI25_P177,1,1,0,5,5
2025,CHI,CHI25_P178,1,1,0,1,1
2025,CHI,CHI25_P179,3,0,3,0,NA
2025,CHI,CHI25_P180,2,0,2,0,NA
2025,CHI,CHI25_P181,1,0,1,0,NA
2025,CHI,CHI25_P182,1,0,1,0,NA
2025,CHI,CHI25_P183,1,0,1,0,NA
2025,CHI,CHI25_P184,1,0,1,0,NA
2025,CHI,CHI25_P185,1,0,1,0,NA
2025,CHI,CHI25_P186,1,0,1,0,NA
2025,CHI,CHI25_P187,3,0,3,0,NA
2025,CHI,CHI25_P188,1,0,1,0,NA
2025,CHI,CHI25_P189,1,0,1,0,NA
2025,CHI,CHI25_P190,4,0,4,0,NA
2025,CHI,CHI25_P191,1,0,1,0,NA
2025,CHI,CHI25_P192,2,0,2,0,NA
2025,CHI,CHI25_P193,2,0,2,0,NA
2025,CLA,CLA25_P01,1,1,0,25,25
2025,CLA,CLA25_P02,1,1,0,24,24
2025,CLA,CLA25_P03,1,1,0,23,23
2025,CLA,CLA25_P04,1,1,0,22,22
2025,CLA,CLA25_P05,1,1,0,22,22
2025,CLA,CLA25_P06,1,1,0,21,21
2025,CLA,CLA25_P07,1,1,0,21,21
2025,CLA,CLA25_P08,1,1,0,21,21
2025,CLA,CLA25_P09,1,1,0,21,21
2025,CLA,CLA25_P10,1,1,0,20,20
2025,CLA,CLA25_P11,1,1,0,19,19
2025,CLA,CLA25_P12,1,1,0,19,19
2025,CLA,CLA25_P13,1,1,0,19,19
2025,CLA,CLA25_P14,1,1,0,18,18
2025,CLA,CLA25_P15,1,1,0,17,17
2025,CLA,CLA25_P16,1,1,0,17,17
2025,CLA,CLA25_P17,1,1,0,16,16
2025,CLA,CLA25_P18,1,1,0,15,15
2025,CLA,CLA25_P19,1,1,0,13,13
2025,CLA,CLA25_P20,1,1,0,12,12
2025,CLA,CLA25_P21,1,1,0,12,12
2025,CLA,CLA25_P22,1,1,0,1,1
2025,CLA,CLA25_P23,1,0,1,0,NA
2025,CLA,CLA25_P24,1,0,1,0,NA
2025,CLA,CLA25_P25,1,0,1,0,NA
2025,COL,COL25_P01,1,1,0,25,25
2025,COL,COL25_P02,1,1,0,24,24
2025,COL,COL25_P03,1,1,0,23,23
2025,COL,COL25_P04,1,1,0,22,22
2025,COL,COL25_P05,1,1,0,22,22
2025,COL,COL25_P06,1,1,0,21,21
2025,COL,COL25_P07,1,1,0,21,21
2025,COL,COL25_P08,1,1,0,21,21
2025,COL,COL25_P09,1,1,0,21,21
2025,COL,COL25_P10,1,1,0,20,20
2025,COL,COL25_P11,1,1,0,19,19
2025,COL,COL25_P12,1,1,0,19,19
2025,COL,COL25_P13,1,1,0,19,19
2025,COL,COL25_P14,1,1,0,18,18
2025,COL,COL25_P15,1,1,0,17,17
2025,COL,COL25_P16,1,1,0,17,17
2025,COL,COL25_P17,1,1,0,16,16
2025,COL,COL25_P18,1,1,0,15,15
2025,COL,COL25_P19,1,1,0,13,13
2025,COL,COL25_P20,1,1,0,12,12
2025,COL,COL25_P21,1,1,0,12,12
2025,COL,COL25_P22,1,1,0,1,1
2025,COL,COL25_P23,1,0,1,0,NA
2025,COL,COL25_P24,1,0,1,0,NA
2025,COL,COL25_P25,1,0,1,0,NA
2024,CON,CON24_P01,48,48,0,1585,33.020833333333336
2024,CON,CON24_P02,48,48,0,1528,31.833333333333332
2024,CON,CON24_P03,48,48,0,1238,25.791666666666668
2024,CON,CON24_P04,47,47,0,1403,29.851063829787233
2024,CON,CON24_P05,48,45,3,1230,27.333333333333332
2024,CON,CON24_P06,48,45,3,525,11.666666666666666
2024,CON,CON24_P07,38,38,0,530,13.947368421052632
2024,CON,CON24_P08,25,25,0,742,29.68
2024,CON,CON24_P09,43,25,18,412,16.48
2024,CON,CON24_P10,27,24,3,325,13.541666666666666
2024,CON,CON24_P11,48,23,25,110,4.782608695652174
2024,CON,CON24_P12,25,11,14,79,7.181818181818182
2024,CON,CON24_P13,9,9,0,140,15.555555555555555
2024,CON,CON24_P14,23,9,14,17,1.8888888888888888
2024,CON,CON24_P15,8,8,0,292,36.5
2024,CON,CON24_P16,8,8,0,287,35.875
2024,CON,CON24_P17,8,8,0,254,31.75
2024,CON,CON24_P18,8,8,0,247,30.875
2024,CON,CON24_P19,8,8,0,223,27.875
2024,CON,CON24_P20,8,8,0,103,12.875
2024,CON,CON24_P21,8,7,1,75,10.714285714285714
2024,CON,CON24_P22,6,6,0,195,32.5
2024,CON,CON24_P23,6,6,0,195,32.5
2024,CON,CON24_P24,6,6,0,184,30.666666666666668
2024,CON,CON24_P25,6,6,0,105,17.5
2024,CON,CON24_P26,6,6,0,95,15.833333333333334
2024,CON,CON24_P27,5,5,0,159,31.8
2024,CON,CON24_P28,5,5,0,157,31.4
2024,CON,CON24_P29,5,5,0,111,22.2
2024,CON,CON24_P30,6,5,1,100,20
2024,CON,CON24_P31,12,5,7,19,3.8
2024,CON,CON24_P32,4,4,0,131,32.75
2024,CON,CON24_P33,4,4,0,131,32.75
2024,CON,CON24_P34,4,4,0,127,31.75
2024,CON,CON24_P35,4,4,0,126,31.5
2024,CON,CON24_P36,5,4,1,121,30.25
2024,CON,CON24_P37,4,4,0,120,30
2024,CON,CON24_P38,4,4,0,119,29.75
2024,CON,CON24_P39,4,4,0,118,29.5
2024,CON,CON24_P40,5,4,1,115,28.75
2024,CON,CON24_P41,6,4,2,111,27.75
2024,CON,CON24_P42,4,4,0,108,27
2024,CON,CON24_P43,5,4,1,99,24.75
2024,CON,CON24_P44,4,4,0,88,22
2024,CON,CON24_P45,4,4,0,87,21.75
2024,CON,CON24_P46,4,4,0,87,21.75
2024,CON,CON24_P47,4,4,0,87,21.75
2024,CON,CON24_P48,4,4,0,86,21.5
2024,CON,CON24_P49,4,4,0,79,19.75
2024,CON,CON24_P50,4,4,0,79,19.75
2024,CON,CON24_P51,4,4,0,78,19.5
2024,CON,CON24_P52,4,4,0,78,19.5
2024,CON,CON24_P53,4,4,0,75,18.75
2024,CON,CON24_P54,4,4,0,72,18
2024,CON,CON24_P55,6,4,2,70,17.5
2024,CON,CON24_P56,4,4,0,65,16.25
2024,CON,CON24_P57,6,4,2,61,15.25
2024,CON,CON24_P58,4,4,0,59,14.75
2024,CON,CON24_P59,9,4,5,58,14.5
2024,CON,CON24_P60,4,4,0,54,13.5
2024,CON,CON24_P61,5,4,1,53,13.25
2024,CON,CON24_P62,4,4,0,52,13
2024,CON,CON24_P63,5,4,1,37,9.25
2024,CON,CON24_P64,7,4,3,34,8.5
2024,CON,CON24_P65,8,4,4,25,6.25
2024,CON,CON24_P66,3,3,0,112,37.333333333333336
2024,CON,CON24_P67,3,3,0,106,35.333333333333336
2024,CON,CON24_P68,4,3,1,106,35.333333333333336
2024,CON,CON24_P69,3,3,0,105,35
2024,CON,CON24_P70,4,3,1,101,33.666666666666664
2024,CON,CON24_P71,3,3,0,100,33.333333333333336
2024,CON,CON24_P72,3,3,0,100,33.333333333333336
2024,CON,CON24_P73,3,3,0,94,31.333333333333332
2024,CON,CON24_P74,4,3,1,93,31
2024,CON,CON24_P75,3,3,0,87,29
2024,CON,CON24_P76,3,3,0,81,27
2024,CON,CON24_P77,3,3,0,81,27
2024,CON,CON24_P78,4,3,1,80,26.666666666666668
2024,CON,CON24_P79,4,3,1,76,25.333333333333332
2024,CON,CON24_P80,3,3,0,75,25
2024,CON,CON24_P81,3,3,0,71,23.666666666666668
2024,CON,CON24_P82,4,3,1,71,23.666666666666668
2024,CON,CON24_P83,4,3,1,71,23.666666666666668
2024,CON,CON24_P84,3,3,0,69,23
2024,CON,CON24_P85,3,3,0,67,22.333333333333332
2024,CON,CON24_P86,3,3,0,65,21.666666666666668
2024,CON,CON24_P87,3,3,0,63,21
2024,CON,CON24_P88,4,3,1,59,19.666666666666668
2024,CON,CON24_P89,3,3,0,57,19
2024,CON,CON24_P90,3,3,0,56,18.666666666666668
2024,CON,CON24_P91,4,3,1,55,18.333333333333332
2024,CON,CON24_P92,3,3,0,50,16.666666666666668
2024,CON,CON24_P93,3,3,0,49,16.333333333333332
2024,CON,CON24_P94,3,3,0,47,15.666666666666666
2024,CON,CON24_P95,4,3,1,46,15.333333333333334
2024,CON,CON24_P96,4,3,1,46,15.333333333333334
2024,CON,CON24_P97,3,3,0,45,15
2024,CON,CON24_P98,3,3,0,43,14.333333333333334
2024,CON,CON24_P99,4,3,1,43,14.333333333333334
2024,CON,CON24_P100,3,3,0,39,13
2024,CON,CON24_P101,4,3,1,38,12.666666666666666
2024,CON,CON24_P102,3,3,0,32,10.666666666666666
2024,CON,CON24_P103,6,3,3,32,10.666666666666666
2024,CON,CON24_P104,3,3,0,32,10.666666666666666
2024,CON,CON24_P105,3,3,0,30,10
2024,CON,CON24_P106,4,3,1,22,7.333333333333333
2024,CON,CON24_P107,4,3,1,21,7
2024,CON,CON24_P108,3,3,0,15,5
2024,CON,CON24_P109,7,3,4,13,4.333333333333333
2024,CON,CON24_P110,3,3,0,12,4
2024,CON,CON24_P111,3,3,0,10,3.3333333333333335
2024,CON,CON24_P112,3,3,0,7,2.3333333333333335
2024,CON,CON24_P113,2,2,0,73,36.5
2024,CON,CON24_P114,4,2,2,67,33.5
2024,CON,CON24_P115,4,2,2,67,33.5
2024,CON,CON24_P116,3,2,1,63,31.5
2024,CON,CON24_P117,4,2,2,58,29
2024,CON,CON24_P118,2,2,0,50,25
2024,CON,CON24_P119,3,2,1,32,16
2024,CON,CON24_P120,4,2,2,28,14
2024,CON,CON24_P121,4,2,2,27,13.5
2024,CON,CON24_P122,2,2,0,25,12.5
2024,CON,CON24_P123,4,2,2,20,10
2024,CON,CON24_P124,5,2,3,19,9.5
2024,CON,CON24_P125,4,2,2,15,7.5
2024,CON,CON24_P126,4,2,2,14,7
2024,CON,CON24_P127,2,2,0,10,5
2024,CON,CON24_P128,3,2,1,9,4.5
2024,CON,CON24_P129,6,2,4,5,2.5
2024,CON,CON24_P130,4,1,3,37,37
2024,CON,CON24_P131,2,1,1,36,36
2024,CON,CON24_P132,2,1,1,35,35
2024,CON,CON24_P133,1,1,0,31,31
2024,CON,CON24_P134,3,1,2,28,28
2024,CON,CON24_P135,4,1,3,25,25
2024,CON,CON24_P136,1,1,0,24,24
2024,CON,CON24_P137,2,1,1,20,20
2024,CON,CON24_P138,1,1,0,19,19
2024,CON,CON24_P139,4,1,3,19,19
2024,CON,CON24_P140,3,1,2,13,13
2024,CON,CON24_P141,2,1,1,11,11
2024,CON,CON24_P142,5,1,4,11,11
2024,CON,CON24_P143,1,1,0,10,10
2024,CON,CON24_P144,1,1,0,10,10
2024,CON,CON24_P145,1,1,0,9,9
2024,CON,CON24_P146,1,1,0,8,8
2024,CON,CON24_P147,2,1,1,8,8
2024,CON,CON24_P148,1,1,0,8,8
2024,CON,CON24_P149,1,1,0,7,7
2024,CON,CON24_P150,1,1,0,6,6
2024,CON,CON24_P151,1,1,0,6,6
2024,CON,CON24_P152,2,1,1,4,4
2024,CON,CON24_P153,1,1,0,4,4
2024,CON,CON24_P154,8,1,7,4,4
2024,CON,CON24_P155,1,1,0,3,3
2024,CON,CON24_P156,1,1,0,3,3
2024,CON,CON24_P157,2,1,1,1,1
2024,CON,CON24_P158,2,0,2,0,NA
2024,CON,CON24_P159,1,0,1,0,NA
2024,CON,CON24_P160,3,0,3,0,NA
2024,CON,CON24_P161,3,0,3,0,NA
2025,CON,CON25_P01,45,45,0,1269,28.2
2025,CON,CON25_P02,46,42,4,1099,26.166666666666668
2025,CON,CON25_P03,46,41,5,776,18.926829268292682
2025,CON,CON25_P04,45,39,6,830,21.28205128205128
2025,CON,CON25_P05,43,38,5,867,22.81578947368421
2025,CON,CON25_P06,45,36,9,1122,31.166666666666668
2025,CON,CON25_P07,45,35,10,423,12.085714285714285
2025,CON,CON25_P08,45,33,12,487,14.757575757575758
2025,CON,CON25_P09,32,30,2,716,23.866666666666667
2025,CON,CON25_P10,30,25,5,665,26.6
2025,CON,CON25_P11,22,18,4,149,8.277777777777779
2025,CON,CON25_P12,46,17,29,104,6.117647058823529
2025,CON,CON25_P13,18,16,2,275,17.1875
2025,CON,CON25_P14,19,15,4,124,8.266666666666667
2025,CON,CON25_P15,13,10,3,131,13.1
2025,CON,CON25_P16,9,8,1,109,13.625
2025,CON,CON25_P17,7,7,0,118,16.857142857142858
2025,CON,CON25_P18,5,5,0,163,32.6
2025,CON,CON25_P19,5,5,0,148,29.6
2025,CON,CON25_P20,5,5,0,147,29.4
2025,CON,CON25_P21,5,5,0,141,28.2
2025,CON,CON25_P22,5,5,0,138,27.6
2025,CON,CON25_P23,5,5,0,136,27.2
2025,CON,CON25_P24,5,5,0,132,26.4
2025,CON,CON25_P25,5,5,0,126,25.2
2025,CON,CON25_P26,5,5,0,117,23.4
2025,CON,CON25_P27,5,5,0,107,21.4
2025,CON,CON25_P28,5,5,0,88,17.6
2025,CON,CON25_P29,5,5,0,74,14.8
2025,CON,CON25_P30,5,5,0,74,14.8
2025,CON,CON25_P31,5,5,0,64,12.8
2025,CON,CON25_P32,5,5,0,32,6.4
2025,CON,CON25_P33,5,5,0,13,2.6
2025,CON,CON25_P34,4,4,0,137,34.25
2025,CON,CON25_P35,5,4,1,129,32.25
2025,CON,CON25_P36,4,4,0,122,30.5
2025,CON,CON25_P37,4,4,0,117,29.25
2025,CON,CON25_P38,4,4,0,117,29.25
2025,CON,CON25_P39,4,4,0,117,29.25
2025,CON,CON25_P40,4,4,0,116,29
2025,CON,CON25_P41,4,4,0,116,29
2025,CON,CON25_P42,5,4,1,113,28.25
2025,CON,CON25_P43,4,4,0,109,27.25
2025,CON,CON25_P44,4,4,0,109,27.25
2025,CON,CON25_P45,4,4,0,105,26.25
2025,CON,CON25_P46,4,4,0,103,25.75
2025,CON,CON25_P47,5,4,1,102,25.5
2025,CON,CON25_P48,4,4,0,101,25.25
2025,CON,CON25_P49,4,4,0,98,24.5
2025,CON,CON25_P50,5,4,1,96,24
2025,CON,CON25_P51,4,4,0,92,23
2025,CON,CON25_P52,4,4,0,88,22
2025,CON,CON25_P53,4,4,0,85,21.25
2025,CON,CON25_P54,4,4,0,84,21
2025,CON,CON25_P55,4,4,0,80,20
2025,CON,CON25_P56,4,4,0,80,20
2025,CON,CON25_P57,4,4,0,73,18.25
2025,CON,CON25_P58,4,4,0,72,18
2025,CON,CON25_P59,4,4,0,71,17.75
2025,CON,CON25_P60,4,4,0,71,17.75
2025,CON,CON25_P61,4,4,0,68,17
2025,CON,CON25_P62,4,4,0,64,16
2025,CON,CON25_P63,4,4,0,63,15.75
2025,CON,CON25_P64,4,4,0,61,15.25
2025,CON,CON25_P65,5,4,1,61,15.25
2025,CON,CON25_P66,4,4,0,59,14.75
2025,CON,CON25_P67,5,4,1,57,14.25
2025,CON,CON25_P68,4,4,0,57,14.25
2025,CON,CON25_P69,4,4,0,55,13.75
2025,CON,CON25_P70,4,4,0,54,13.5
2025,CON,CON25_P71,4,4,0,48,12
2025,CON,CON25_P72,4,4,0,46,11.5
2025,CON,CON25_P73,3,3,0,98,32.666666666666664
2025,CON,CON25_P74,4,3,1,98,32.666666666666664
2025,CON,CON25_P75,3,3,0,97,32.333333333333336
2025,CON,CON25_P76,3,3,0,95,31.666666666666668
2025,CON,CON25_P77,3,3,0,92,30.666666666666668
2025,CON,CON25_P78,3,3,0,90,30
2025,CON,CON25_P79,3,3,0,88,29.333333333333332
2025,CON,CON25_P80,3,3,0,85,28.333333333333332
2025,CON,CON25_P81,3,3,0,85,28.333333333333332
2025,CON,CON25_P82,3,3,0,83,27.666666666666668
2025,CON,CON25_P83,3,3,0,80,26.666666666666668
2025,CON,CON25_P84,3,3,0,80,26.666666666666668
2025,CON,CON25_P85,3,3,0,80,26.666666666666668
2025,CON,CON25_P86,3,3,0,76,25.333333333333332
